Trial ID,Milestone,Release Tag,Paradigm,Instance Family,Machine Type,vCPU Count,Silicon Architecture,Concurrency Parameter,Concurrency Value,Benchmark Command,Min Time (s),Max Time (s),Avg Time (s),Concurrent Blocks in Flight (L),Required Bare-Metal VM/Cluster Units
592,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4a --blocks=2 --shape=c4a-highcpu-48,13.2,13.2,13.2,132,66
593,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4a --blocks=3 --shape=c4a-highcpu-48,13.2,13.2,13.2,132,44
594,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4a --blocks=4 --shape=c4a-highcpu-48,13.2,13.2,13.2,132,33
595,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4a --blocks=5 --shape=c4a-highcpu-48,13.2,13.2,13.2,132,27
596,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4a --blocks=6 --shape=c4a-highcpu-48,13.2,13.2,13.2,132,22
597,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4a --blocks=7 --shape=c4a-highcpu-48,13.2,13.2,13.2,132,19
598,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4a --blocks=8 --shape=c4a-highcpu-48,13.2,13.2,13.2,132,17
599,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4a --blocks=9 --shape=c4a-highcpu-48,13.2,13.2,13.2,132,15
600,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4a --blocks=10 --shape=c4a-highcpu-48,13.2,13.2,13.2,132,14
601,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4a --blocks=1 --shape=c4a-highcpu-64,11.002,11.002,11.002,111,111
602,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4a --blocks=2 --shape=c4a-highcpu-64,11.002,11.002,11.002,111,56
603,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4a --blocks=3 --shape=c4a-highcpu-64,11.002,11.002,11.002,111,37
604,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4a --blocks=4 --shape=c4a-highcpu-64,11.002,11.002,11.002,111,28
605,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4a --blocks=5 --shape=c4a-highcpu-64,11.002,11.002,11.002,111,23
606,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4a --blocks=6 --shape=c4a-highcpu-64,11.002,11.002,11.002,111,19
607,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4a --blocks=7 --shape=c4a-highcpu-64,11.002,11.002,11.002,111,16
608,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4a --blocks=8 --shape=c4a-highcpu-64,11.002,11.002,11.002,111,14
609,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4a --blocks=9 --shape=c4a-highcpu-64,11.002,11.002,11.002,111,13
610,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4a --blocks=10 --shape=c4a-highcpu-64,11.002,11.002,11.002,111,12
611,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4a --blocks=1 --shape=c4a-highcpu-72,10.15,10.15,10.15,102,102
612,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4a --blocks=2 --shape=c4a-highcpu-72,10.15,10.15,10.15,102,51
613,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4a --blocks=3 --shape=c4a-highcpu-72,10.15,10.15,10.15,102,34
614,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4a --blocks=4 --shape=c4a-highcpu-72,10.15,10.15,10.15,102,26
615,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4a --blocks=5 --shape=c4a-highcpu-72,10.15,10.15,10.15,102,21
616,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4a --blocks=6 --shape=c4a-highcpu-72,10.15,10.15,10.15,102,17
617,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4a --blocks=7 --shape=c4a-highcpu-72,10.15,10.15,10.15,102,15
618,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4a --blocks=8 --shape=c4a-highcpu-72,10.15,10.15,10.15,102,13
619,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4a --blocks=9 --shape=c4a-highcpu-72,10.15,10.15,10.15,102,12
620,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4a --blocks=10 --shape=c4a-highcpu-72,10.15,10.15,10.15,102,11
621,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4d --blocks=1 --shape=c4d-highcpu-16,19.2,19.2,19.2,192,192
622,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4d --blocks=2 --shape=c4d-highcpu-16,19.2,19.2,19.2,192,96
623,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4d --blocks=3 --shape=c4d-highcpu-16,19.2,19.2,19.2,192,64
624,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4d --blocks=4 --shape=c4d-highcpu-16,19.2,19.2,19.2,192,48
625,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4d --blocks=5 --shape=c4d-highcpu-16,19.2,19.2,19.2,192,39
626,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4d --blocks=6 --shape=c4d-highcpu-16,19.2,19.2,19.2,192,32
627,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4d --blocks=7 --shape=c4d-highcpu-16,19.2,19.2,19.2,192,28
628,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4d --blocks=8 --shape=c4d-highcpu-16,19.2,19.2,19.2,192,24
629,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4d --blocks=9 --shape=c4d-highcpu-16,19.2,19.2,19.2,192,22
630,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4d --blocks=10 --shape=c4d-highcpu-16,19.2,19.2,19.2,192,20
631,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4d --blocks=1 --shape=c4d-highcpu-32,10.8,10.8,10.8,108,108
632,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4d --blocks=2 --shape=c4d-highcpu-32,10.8,10.8,10.8,108,54
633,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4d --blocks=3 --shape=c4d-highcpu-32,10.8,10.8,10.8,108,36
634,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4d --blocks=4 --shape=c4d-highcpu-32,10.8,10.8,10.8,108,27
635,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4d --blocks=5 --shape=c4d-highcpu-32,10.8,10.8,10.8,108,22
636,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4d --blocks=6 --shape=c4d-highcpu-32,10.8,10.8,10.8,108,18
637,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4d --blocks=7 --shape=c4d-highcpu-32,10.8,10.8,10.8,108,16
638,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4d --blocks=8 --shape=c4d-highcpu-32,10.8,10.8,10.8,108,14
639,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4d --blocks=9 --shape=c4d-highcpu-32,10.8,10.8,10.8,108,12
640,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4d --blocks=10 --shape=c4d-highcpu-32,10.8,10.8,10.8,108,11
641,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4d --blocks=1 --shape=c4d-highcpu-48,7.8,7.8,7.8,78,78
642,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4d --blocks=2 --shape=c4d-highcpu-48,7.8,7.8,7.8,78,39
643,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4d --blocks=3 --shape=c4d-highcpu-48,7.8,7.8,7.8,78,26
644,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4d --blocks=4 --shape=c4d-highcpu-48,7.8,7.8,7.8,78,20
645,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4d --blocks=5 --shape=c4d-highcpu-48,7.8,7.8,7.8,78,16
646,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4d --blocks=6 --shape=c4d-highcpu-48,7.8,7.8,7.8,78,13
647,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4d --blocks=7 --shape=c4d-highcpu-48,7.8,7.8,7.8,78,12
648,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4d --blocks=8 --shape=c4d-highcpu-48,7.8,7.8,7.8,78,10
649,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4d --blocks=9 --shape=c4d-highcpu-48,7.8,7.8,7.8,78,9
650,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4d --blocks=10 --shape=c4d-highcpu-48,7.8,7.8,7.8,78,8
651,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4d --blocks=1 --shape=c4d-highcpu-64,6.251,6.251,6.251,63,63
652,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4d --blocks=2 --shape=c4d-highcpu-64,6.251,6.251,6.251,63,32
653,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4d --blocks=3 --shape=c4d-highcpu-64,6.251,6.251,6.251,63,21
654,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4d --blocks=4 --shape=c4d-highcpu-64,6.251,6.251,6.251,63,16
655,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4d --blocks=5 --shape=c4d-highcpu-64,6.251,6.251,6.251,63,13
656,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4d --blocks=6 --shape=c4d-highcpu-64,6.251,6.251,6.251,63,11
657,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4d --blocks=7 --shape=c4d-highcpu-64,6.251,6.251,6.251,63,9
658,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4d --blocks=8 --shape=c4d-highcpu-64,6.251,6.251,6.251,63,8
659,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4d --blocks=9 --shape=c4d-highcpu-64,6.251,6.251,6.251,63,7
660,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4d --blocks=10 --shape=c4d-highcpu-64,6.251,6.251,6.251,63,7
661,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4d --blocks=1 --shape=c4d-highcpu-96,4.6,4.6,4.6,46,46
662,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4d --blocks=2 --shape=c4d-highcpu-96,4.6,4.6,4.6,46,23
663,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4d --blocks=3 --shape=c4d-highcpu-96,4.6,4.6,4.6,46,16
664,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4d --blocks=4 --shape=c4d-highcpu-96,4.6,4.6,4.6,46,12
665,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4d --blocks=5 --shape=c4d-highcpu-96,4.6,4.6,4.6,46,10
666,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4d --blocks=6 --shape=c4d-highcpu-96,4.6,4.6,4.6,46,8
667,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4d --blocks=7 --shape=c4d-highcpu-96,4.6,4.6,4.6,46,7
668,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4d --blocks=8 --shape=c4d-highcpu-96,4.6,4.6,4.6,46,6
669,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4d --blocks=9 --shape=c4d-highcpu-96,4.6,4.6,4.6,46,6
670,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4d --blocks=10 --shape=c4d-highcpu-96,4.6,4.6,4.6,46,5
671,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c3d --blocks=1 --shape=c3d-highcpu-16,27.5,27.5,27.5,275,275
672,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c3d --blocks=2 --shape=c3d-highcpu-16,27.5,27.5,27.5,275,138
673,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c3d --blocks=3 --shape=c3d-highcpu-16,27.5,27.5,27.5,275,92
674,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c3d --blocks=4 --shape=c3d-highcpu-16,27.5,27.5,27.5,275,69
675,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c3d --blocks=5 --shape=c3d-highcpu-16,27.5,27.5,27.5,275,55
676,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c3d --blocks=6 --shape=c3d-highcpu-16,27.5,27.5,27.5,275,46
677,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c3d --blocks=7 --shape=c3d-highcpu-16,27.5,27.5,27.5,275,40
678,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c3d --blocks=8 --shape=c3d-highcpu-16,27.5,27.5,27.5,275,35
679,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c3d --blocks=9 --shape=c3d-highcpu-16,27.5,27.5,27.5,275,31
680,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c3d --blocks=10 --shape=c3d-highcpu-16,27.5,27.5,27.5,275,28
681,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c3d --blocks=1 --shape=c3d-highcpu-30,16.272,16.272,16.272,163,163
682,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c3d --blocks=2 --shape=c3d-highcpu-30,16.549,16.649,16.599,166,83
683,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c3d --blocks=3 --shape=c3d-highcpu-30,16.76,16.873,16.813,169,57
684,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c3d --blocks=4 --shape=c3d-highcpu-30,17.022,17.141,17.081,171,43
685,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c3d --blocks=5 --shape=c3d-highcpu-30,17.249,17.373,17.31,174,35
686,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c3d --blocks=6 --shape=c3d-highcpu-30,17.504,17.633,17.569,176,30
687,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c3d --blocks=7 --shape=c3d-highcpu-30,17.737,17.869,17.802,179,26
688,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c3d --blocks=8 --shape=c3d-highcpu-30,17.99,18.125,18.058,181,23
689,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c3d --blocks=9 --shape=c3d-highcpu-30,18.225,18.363,18.294,183,21
